iso3	name	iso2	region	sub-region	intermediate-region	time	totalPopulation	fertilityRate	lifeExpectancy	childMortality	youthFemaleLiteracy	youthMaleLiteracy	adultLiteracy	GDP_PC	accessElectricity	agriculturalLand	agricultureTractors	cerealProduction	fertilizerHa	co2	greenhouseGases	co2_PC	pm2.5_35	battleDeaths
AGO	Angola	AO	Africa	Sub-Saharan Africa	Middle Africa	2018	30809762	5.519	60.782	77.7				3233.90623	45.29	569524.9		2444745	7.93009					
AGO	Angola	AO	Africa	Sub-Saharan Africa	Middle Africa	2019	31825295	5.442	61.147	74.7				3111.1577	45.67031									25
AIA	Anguilla	AI	Americas	Latin America and the Caribbean	Caribbean																			
ALA	Åland Islands	AX	Europe	Northern Europe	""																			
ALB	Albania	AL	Europe	Southern Europe	""	1960	1608800	6.489	62.283											2024.184		1.25819		
ALB	Albania	AL	Europe	Southern Europe	""	1961	1659800	6.401	63.301							12320	2900	293932	14.58796	2280.874		1.37419		
ALB	Albania	AL	Europe	Southern Europe	""	1962	1711319	6.282	64.19							12320	3800	313508	11.92661	2464.224		1.43996		
ALB	Albania	AL	Europe	Southern Europe	""	1963	1762621	6.133	64.914							12330	3800	293449	12.04545	2082.856		1.18168		
ALB	Albania	AL	Europe	Southern Europe	""	1964	1814135	5.96	65.463							12300	4200	350144	14.44695	2016.85		1.11174		
ALB	Albania	AL	Europe	Southern Europe	""	1965	1864791	5.773	65.85							12370	4331	335293	17.3913	2174.531		1.1661		
ALB	Albania	AL	Europe	Southern Europe	""	1966	1914573	5.581	66.11							12400	4714	433094	20	2552.232		1.33306		
ALB	Albania	AL	Europe	Southern Europe	""	1967	1965598	5.394	66.304							12440	5321	487464	31.7623	2680.577		1.36375		
ALB	Albania	AL	Europe	Southern Europe	""	1968	2022272	5.218	66.487							12400	5719	502090	74	3072.946		1.51955		
ALB	Albania	AL	Europe	Southern Europe	""	1969	2081695	5.057	66.689							12350	5884	528519	70.58824	3245.295		1.55897		
ALB	Albania	AL	Europe	Southern Europe	""	1970	2135479	4.91	66.935							12300	6015	538749	84.64491	3744.007	6960.8682	1.75324		
ALB	Albania	AL	Europe	Southern Europe	""	1971	2187853	4.775	67.237							12000	6700	547485	101.50943	4352.729	6950.0361	1.9895		
ALB	Albania	AL	Europe	Southern Europe	""	1972	2243126	4.642	67.582							11740	7400	585830	102.96296	5643.513	7613.2661	2.51591		
ALB	Albania	AL	Europe	Southern Europe	""	1973	2296752	4.509	67.953							11460	8184	625498	106.0219	5291.481	7348.4921	2.3039		
ALB	Albania	AL	Europe	Southern Europe	""	1974	2350124	4.373	68.343							11220	8700	646200	114.72172	4345.395	7632.6643	1.84901		
ALB	Albania	AL	Europe	Southern Europe	""	1975	2404831	4.235	68.736							10800	9620	666500	111.01243	4594.751	7873.037	1.91063		
ALB	Albania	AL	Europe	Southern Europe	""	1976	2458526	4.099	69.11							10750	9800	857000	125.21739	4950.45	8470.9784	2.01358		
ALB	Albania	AL	Europe	Southern Europe	""	1977	2513546	3.966	69.448							11090	10000	910400	135.68966	5720.52	8948.9809	2.27588		
ALB	Albania	AL	Europe	Southern Europe	""	1978	2566266	3.841	69.742	96.2						11140	10100	932800	171.35506	6494.257	9996.0562	2.53063		
ALB	Albania	AL	Europe	Southern Europe	""	1979	2617832	3.725	69.991	88.6						11170	10100	963800	168.26758	7587.023	11248.3583	2.89821		
ALB	Albania	AL	Europe	Southern Europe	""	1980	2671997	3.621	70.208	81.6				1992.29193		11180	10105	880600	160.17094	5170.47	11433.5842	1.93506		
ALB	Albania	AL	Europe	Southern Europe	""	1981	2726056	3.53	70.416	75.2				2064.98366		11160	10200	904200	138.43537	7341.334	10520.3625	2.69302		
ALB	Albania	AL	Europe	Southern Europe	""	1982	2784278	3.452	70.635	69.2				2081.41763		11140	10300	970400	179.96604	7308.331	10730.5261	2.62486		
ALB	Albania	AL	Europe	Southern Europe	""	1983	2843960	3.383	70.876	63.9				2060.25373		11100	10420	1067000	174.36333	7631.027	11567.5737	2.68324		
ALB	Albania	AL	Europe	Southern Europe	""	1984	2904429	3.323	71.134	59.2				1992.1109		11130	10200	1039400	159.59253	7825.378	12215.2375	2.69429		
ALB	Albania	AL	Europe	Southern Europe	""	1985	2964762	3.269	71.388	55				1986.32191		11120	9950	994900	159.76231	7880.383	11821.5831	2.65802		
ALB	Albania	AL	Europe	Southern Europe	""	1986	3022635	3.217	71.605	51.3				2058.12061		11110	10200	1046000	163.49745	8056.399	12079.105	2.66536		
ALB	Albania	AL	Europe	Southern Europe	""	1987	3083605	3.164	71.76	48.1				2001.53266		11110	10630	1025800	161.01695	7444.01	12175.4832	2.41406		
ALB	Albania	AL	Europe	Southern Europe	""	1988	3142336	3.108	71.843	45.4				1936.23221		11170	11600	997630	163.55932	7326.666	12603.8867	2.3316		
ALB	Albania	AL	Europe	Southern Europe	""	1989	3227943	3.046	71.86	43				2070.28952		11100	12100	1033350	182.98969	8984.15	12552.7369	2.78324		
ALB	Albania	AL	Europe	Southern Europe	""	1990	3286542	2.978	71.836	41				1838.66748		11210	12300	897000	176.1658	5515.168	11112.72956	1.67811	0.42387	
ALB	Albania	AL	Europe	Southern Europe	""	1991	3266790	2.905	71.803	39.3				1331.80531		11270	9469	446152	54.15225	4286.723	8273.6324	1.31221		
ALB	Albania	AL	Europe	Southern Europe	""	1992	3247039	2.829	71.802	37.8				1243.60582		11270	9000	428918	40.65744	2515.562	6227.1532	0.77472		
ALB	Albania	AL	Europe	Southern Europe	""	1993	3227287	2.751	71.86	36.5				1370.82607		11260	9049	665720	31.0052	2335.879	6067.1799	0.72379		
ALB	Albania	AL	Europe	Southern Europe	""	1994	3207536	2.672	71.992	35.2				1493.7859		11260	9100	646026	25.59792	1925.175	6793.7963	0.6002		
ALB	Albania	AL	Europe	Southern Europe	""	1995	3187784	2.591	72.205	33.9				1703.28184		11270	8938	645400	19.06412	2086.523	6421.5713	0.65454	0.0303	
ALB	Albania	AL	Europe	Southern Europe	""	1996	3168033	2.507	72.495	32.6				1869.86587		11310	8313	503714	11.26516	2016.85	6187.3841	0.63663		
ALB	Albania	AL	Europe	Southern Europe	""	1997	3148281	2.422	72.838	31.3				1676.12711		11350	7910	602043	8.99654	1543.807	5500.607	0.49037		
ALB	Albania	AL	Europe	Southern Europe	""	1998	3128530	2.334	73.208	29.9				1835.64668		11390	8150	605746	43.32756	1752.826	5246.1311	0.56027		
ALB	Albania	AL	Europe	Southern Europe	""	1999	3108778	2.246	73.587	28.6				2085.426		11450	8200	497500	18.37088	2984.938	6493.4872	0.96016		6
ALB	Albania	AL	Europe	Southern Europe	""	2000	3089027	2.157	73.955	27.2				2244.62463	100	11440	8087	565800	32.35294	3021.608	8389.2767	0.97817	0.03552	
ALB	Albania	AL	Europe	Southern Europe	""	2001	3060173	2.068	74.288	25.8	99.49808	99.36846	98.71298	2453.62441	100	11390	7647	502500	32.35294	3223.293	6820.6244	1.0533		
ALB	Albania	AL	Europe	Southern Europe	""	2002	3051010	1.981	74.579	24.4				2572.72143	100	11400	7515	518800	97.58478	3751.341	7503.05976	1.22954		
ALB	Albania	AL	Europe	Southern Europe	""	2003	3039616	1.897	74.828	22.9				2725.17139	100	11210	5917	488500	99.31957	4294.057	7834.0157	1.4127		
ALB	Albania	AL	Europe	Southern Europe	""	2004	3026939	1.821	75.039	21.4				2887.37034	100	11220	7574	498800	101.30734	4165.712	7401.10155	1.37621		
ALB	Albania	AL	Europe	Southern Europe	""	2005	3011487	1.755	75.228	20				3062.67388	100	10770	8122	511200	112.37532	4253.72	8308.3856	1.4125	0.03867	
ALB	Albania	AL	Europe	Southern Europe	""	2006	2992547	1.704	75.423	18.5				3263.90171	100	11200	7902	507500	85.80247	3898.021	8027.14955	1.30258		
ALB	Albania	AL	Europe	Southern Europe	""	2007	2970017	1.671	75.646	17.1				3485.32241	100	11190	7317	493600	88.41997	3927.357	9879.3935	1.32233		
ALB	Albania	AL	Europe	Southern Europe	""	2008	2947314	1.654	75.912	15.8	99.12132	98.53712	95.93864	3775.58131	100	11810	7438	608500	77.30974	4374.731	8136.785	1.48431		
ALB	Albania	AL	Europe	Southern Europe	""	2009	2927519	1.652	76.221	14.5				3928.45039	100	12013		630900	90.37836	4378.398	8108.81239	1.4956		
ALB	Albania	AL	Europe	Southern Europe	""	2010	2913021	1.66	76.562	13.2				4094.35033	100	12013		693800	85.02393	4598.418	8506.99603	1.57857	0	
ALB	Albania	AL	Europe	Southern Europe	""	2011	2905195	1.673	76.914	12.1	98.85624	98.73136	96.8453	4209.8748	100	12010		701200	97.43428	5240.143	8712.29636	1.80371	0.38716	
ALB	Albania	AL	Europe	Southern Europe	""	2012	2900401	1.684	77.252	11.2	99.02019	99.37598	97.24697	4276.6079	99.9	12013		697400	93.06156	4924.781	8898.64091	1.69797	0	
ALB	Albania	AL	Europe	Southern Europe	""	2013	2895092	1.69	77.554	10.4				4327.37996	100	11873		702870	88.17109	4913.78		1.69728	0	
ALB	Albania	AL	Europe	Southern Europe	""	2014	2889104	1.688	77.813	9.9				4413.29689	99.95	11742.9		700370	88.3858	5489.499		1.90007	0	
ALB	Albania	AL	Europe	Southern Europe	""	2015	2880703	1.677	78.025	9.6				4524.37309	99.98	11743		695000	107.83125	4616.753		1.60265	0	
ALB	Albania	AL	Europe	Southern Europe	""	2016	2876101	1.659	78.194	9.4				4681.82656	99.89	11817		698430	126.13848	4536.079		1.57716	0	
ALB	Albania	AL	Europe	Southern Europe	""	2017	2873457	1.638	78.333	9.4				4864.31062	99.89	11691.81		701734	100.64732				0	
ALB	Albania	AL	Europe	Southern Europe	""	2018	2866376	1.617	78.458	9.5	99.63	99.05	98.14115	5074.85722	100	11740.81		678196	66.58508					
ALB	Albania	AL	Europe	Southern Europe	""	2019	2854191	1.597	78.573	9.7				5210.68829	100									
AND	Andorra	AD	Europe	Southern Europe	""	1960	13411																	
AND	Andorra	AD	Europe	Southern Europe	""	1961	14375									260								
AND	Andorra	AD	Europe	Southern Europe	""	1962	15370									260								
AND	Andorra	AD	Europe	Southern Europe	""	1963	16412									260								
AND	Andorra	AD	Europe	Southern Europe	""	1964	17469									260								
AND	Andorra	AD	Europe	Southern Europe	""	1965	18549									260								
AND	Andorra	AD	Europe	Southern Europe	""	1966	19647									260								
AND	Andorra	AD	Europe	Southern Europe	""	1967	20758									260								
AND	Andorra	AD	Europe	Southern Europe	""	1968	21890									260								
AND	Andorra	AD	Europe	Southern Europe	""	1969	23058									260								
AND	Andorra	AD	Europe	Southern Europe	""	1970	24276							41701.54443		260								
AND	Andorra	AD	Europe	Southern Europe	""	1971	25559							41449.79856		250								
AND	Andorra	AD	Europe	Southern Europe	""	1972	26892							42605.79499		250								
AND	Andorra	AD	Europe	Southern Europe	""	1973	28232							43744.39623		240								
AND	Andorra	AD	Europe	Southern Europe	""	1974	29520							44186.42908		240								
AND	Andorra	AD	Europe	Southern Europe	""	1975	30705							42711.47458		240								
AND	Andorra	AD	Europe	Southern Europe	""	1976	31777							42634.09179		230								
AND	Andorra	AD	Europe	Southern Europe	""	1977	32771							42514.42096		230								
AND	Andorra	AD	Europe	Southern Europe	""	1978	33737							41901.27143		230								
AND	Andorra	AD	Europe	Southern Europe	""	1979	34818							40617.22834		230								
AND	Andorra	AD	Europe	Southern Europe	""	1980	36067							40076.7105		230								
AND	Andorra	AD	Europe	Southern Europe	""	1981	37500							38494.18318		230								
AND	Andorra	AD	Europe	Southern Europe	""	1982	39114							37365.77523		230								
AND	Andorra	AD	Europe	Southern Europe	""	1983	40867							36396.00786		230								
AND	Andorra	AD	Europe	Southern Europe	""	1984	42706							35450.31156		230								
AND	Andorra	AD	Europe	Southern Europe	""	1985	44600			17.1				34732.87291		230								
AND	Andorra	AD	Europe	Southern Europe	""	1986	46517			16.2				34384.91064		230								
AND	Andorra	AD	Europe	Southern Europe	""	1987	48455			15.4				34840.7421		230								
AND	Andorra	AD	Europe	Southern Europe	""	1988	50434			14.5				35178.86721		230								
AND	Andorra	AD	Europe	Southern Europe	""	1989	52448			13.7				35460.89004		230								
AND	Andorra	AD	Europe	Southern Europe	""	1990	54509			13				35410.31761	100	230				407.037		7.46734	0	
AND	Andorra	AD	Europe	Southern Europe	""	1991	56671			12.3				34926.56678	100	230				407.037		7.18246		
AND	Andorra	AD	Europe	Southern Europe	""	1992	58888			11.6				33923.98411	100	230				407.037		6.91205		
AND	Andorra	AD	Europe	Southern Europe	""	1993	60971			11.1				32427.04662	100	230				410.704		6.73605		
AND	Andorra	AD	Europe	Southern Europe	""	1994	62677			10.5				32296.18024	100	230				407.037		6.4942		
AND	Andorra	AD	Europe	Southern Europe	""	1995	63850			9.9				32577.06736	100	230				425.372		6.66205	0	
AND	Andorra	AD	Europe	Southern Europe	""	1996	64360			9.4				33821.66677	100	230				454.708		7.06507		
AND	Andorra	AD	Europe	Southern Europe	""	1997	64327			8.9				36907.42859	100	230				465.709		7.23971		
AND	Andorra	AD	Europe	Southern Europe	""	1998	64142			8.5				38196.39372	100	230				491.378		7.66078		
AND	Andorra	AD	Europe	Southern Europe	""	1999	64370			8.1				39621.25654	100	230				513.38		7.97545		
AND	Andorra	AD	Europe	Southern Europe	""	2000	65390			7.7				40379.39021	100	230				524.381		8.01928	0	
AND	Andorra	AD	Europe	Southern Europe	""	2001	67341			7.3				42393.08182	100	227.5				524.381		7.78695		
AND	Andorra	AD	Europe	Southern Europe	""	2002	70049			6.9				42607.05694	100	228.5				531.715		7.59062		
AND	Andorra	AD	Europe	Southern Europe	""	2003	73182			6.6				44328.76045	100	228.6				535.382		7.31576		
AND	Andorra	AD	Europe	Southern Europe	""	2004	76244			6.3				46010.10134	100	228.1	354			561.051		7.35862		
AND	Andorra	AD	Europe	Southern Europe	""	2005	78867			6				46880.8061	100	218	353			575.719		7.29987	0	
AND	Andorra	AD	Europe	Southern Europe	""	2006	80993	1.24		5.7				47845.40042	100	217.8	358			546.383		6.74605		
AND	Andorra	AD	Europe	Southern Europe	""	2007	82684	1.18		5.4				47594.82814	100	207.7	357			539.049		6.51939		
AND	Andorra	AD	Europe	Southern Europe	""	2008	83862	1.25		5.1				44317.55024	100	207.6	355			539.049		6.42781		
AND	Andorra	AD	Europe	Southern Europe	""	2009	84463	1.19		4.9				41668.83736	100	207.7	353			517.047		6.12158		
AND	Andorra	AD	Europe	Southern Europe	""	2010	84449	1.27		4.6				40852.66678	100	197.7				517.047		6.12259	0	
AND	Andorra	AD	Europe	Southern Europe	""	2011	83747			4.4				41191.78541	100	197.7				491.378		5.86741	0	
AND	Andorra	AD	Europe	Southern Europe	""	2012	82427			4.1				39769.56146	100	187.6				487.711		5.91688	0	
AND	Andorra	AD	Europe	Southern Europe	""	2013	80774			3.9				39143.68968	100	188.1				476.71		5.90178	0	
AND	Andorra	AD	Europe	Southern Europe	""	2014	79213			3.7				40914.72852	100	188				462.042		5.83291	0	
AND	Andorra	AD	Europe	Southern Europe	""	2015	78011			3.5				42140.9618	100	188.1				465.709		5.96979	0	
AND	Andorra	AD	Europe	Southern Europe	""	2016	77297			3.4				44107.95633	100	188.2				469.376		6.07237	0	
AND	Andorra	AD	Europe	Southern Europe	""	2017	77001			3.2				44430.74401	100	188.2							0	
AND	Andorra	AD	Europe	Southern Europe	""	2018	77006			3.1				45133.71361	100	188.3								
AND	Andorra	AD	Europe	Southern Europe	""	2019	77142			3				45887.30213	100									
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1960	92418	6.929	51.537	200.4										11.001		0.11904		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1961	100796	6.91	52.56	190.3						2080	122			11.001		0.10914		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1962	112118	6.892	53.573	180.3						2080	124			18.335		0.16353		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1963	125130	6.875	54.572	170.1						2080	126			22.002		0.17583		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1964	138039	6.857	55.555	159.6						2080	128			18.335		0.13282		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1965	149857	6.838	56.523	149.1						2090	130			22.002		0.14682		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1966	159976	6.817	57.482	138.4						2100	132			25.669		0.16046		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1967	169771	6.791	58.432	127.8						2100	134			916.75		5.39992		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1968	182627	6.757	59.375	117.3						2100	136			1243.113		6.80684		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1969	203106	6.713	60.304	107						2100	138			20524.199		101.05166		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1970	234514	6.655	61.215	97.2						2120	140			15247.386	32962.18941	65.01695		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1971	277471	6.579	62.099	88.2						2120	142			21184.259	41377.84513	76.34765		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1972	330974	6.484	62.949	79.9						2120	144		79.57143	23454.132	44905.46275	70.86397		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1973	394624	6.372	63.759	72.2						2130	146		66.25	30630.451	56875.50782	77.61933		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1974	467451	6.245	64.525	65.2						2140	148		79.88889	31327.181	57411.52655	67.01704		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1975	548301	6.111	65.244	58.9	56.27697	65.51174	53.51488	103604.90676		2150	150		81.81818	31070.491	57798.60342	56.66685		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1976	637922	5.973	65.916	53.1				103766.65404		2160	152		100	39651.271	70352.6192	62.15693		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1977	735344	5.84	66.545	47.9				109318.63568		2170	154	14	75	38785.859	69646.4002	52.74519		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1978	835508	5.716	67.137	43.1				94683.67932		2180	156	242	126.16667	44814.407	78630.0426	53.63732		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1979	931749	5.603	67.692	38.8				102668.63181		2190	158	785	291.66667	36607.661	57226.4289	39.28919		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1980	1019509	5.505	68.213	35				116232.75298		2230	160	906	190.875	36904.688	60172.9218	36.19849		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1981	1096610	5.422	68.701	31.7				113095.33731		2270	162	757	192.36842	36857.017	53924.8253	33.60996		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1982	1164806	5.35	69.158	28.8				99319.61427		2270	164	1780	211.61111	36871.685	52758.6888	31.65479		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1983	1228459	5.283	69.585	26.4				89704.03867		2320	166	1276	199.78261	35342.546	50999.3789	28.76982		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1984	1293971	5.215	69.986	24.3				88583.37854		2320	168	1536	113.95833	46394.884	66620.7794	35.85466		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1985	1366164	5.139	70.363	22.6	84.51429	81.01383	71.2353	80886.46644		2350	170	1300	143.34615	49926.205	67746.709	36.54481		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1986	1446380	5.047	70.717	21.1				64972.4226		2380	172	1175	49.65517	47234.627	64880.31	32.65714		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1987	1533536	4.934	71.049	19.8				63352.29403		2380	174	874	107.58621	47693.002	62290.0822	31.10002		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1988	1627066	4.797	71.361	18.6				58146.79648		2390	176	544	186.2069	48367.73	64750.9019	29.72696		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1989	1725681	4.636	71.657	17.5				61588.08673		2390	178	1201	417.93103	54487.953	71801.913	31.57475		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1990	1828432	4.454	71.939	16.6				68780.58855	100	2850	180	2877	357.14286	52009.061	72498.5763	28.44462	91.557	
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1991	1937153	4.253	72.208	15.7				65478.70692	100	3100	183	6014	499.14286	57010.849	80008.30573	29.43023		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1992	2052891	4.041	72.466	14.9				63853.89076	100	3390	174	6779	586.84211	58136.618	78759.69917	28.31939		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1993	2173139	3.827	72.715	14.3				61081.3716	100	3550	166	4492	692.5	65980.331	81325.7913	30.36176		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1994	2294385	3.618	72.957	13.7				61843.21371	100	3720	185	4952	700	73130.981	88014.56243	31.87389		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1995	2415090	3.418	73.194	13.2				62681.60907	100	3830	271	4972	744.18605	70641.088	93904.01287	29.24988	91.3108	
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1996	2539126	3.232	73.428	12.7				63076.60646	100	3870	283	4701	700	73431.675	103034.6521	28.92006		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1997	2671362	3.062	73.657	12.3				64864.72032	100	3950	272	4498	717.77778	73699.366	101901.38443	27.58869		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1998	2813214	2.907	73.883	11.9				61773.86736	100	3980	275	4309	983.33333	81495.408	104993.2009	28.96879		
ARE	United Arab Emirates	AE	Asia	Western Asia	""	1999	2966034	2.768	74.106	11.5				60291.50899	100	5160	275	4047	841.86047	78374.791	107207.9329	26.4241		
